,Date,Open,High,Low,Close,Adj Close,Volume
1939,2004-12-06,6351.040039,6386.290039,6312.129883,6322.5,6322.5,18800.0
1940,2004-12-07,6324.069824,6354.259765999999,6287.459961,6316.279785,6316.279785,17800.0
1941,2004-12-08,6333.040039,6359.200195,6250.240234000001,6261.52002,6261.52002,26000.0
1942,2004-12-09,6259.5,6319.009765999999,6241.27002,6304.27002,6304.27002,19400.0
1943,2004-12-10,6328.100098,6336.899902,6221.399902,6233.540039,6233.540039,17600.0
1944,2004-12-13,6231.470215,6274.240234000001,6220.580078,6268.720215,6268.720215,14600.0
1945,2004-12-14,6280.560059,6331.569824,6280.490234000001,6325.529785,6325.529785,14000.0
1946,2004-12-15,6334.27002,6423.27002,6334.27002,6402.290039,6402.290039,22400.0
1947,2004-12-16,6401.189941,6437.0,6373.549805,6420.379883,6420.379883,18600.0
1948,2004-12-17,6420.899902,6436.080078,6329.709961,6346.47998,6346.47998,16800.0
1949,2004-12-20,6360.109863000001,6409.52002,6345.870117,6403.0,6403.0,16800.0
1950,2004-12-21,6429.25,6461.640136999999,6400.560059,6451.299805,6451.299805,14600.0
1951,2004-12-22,6465.509765999999,6480.200195,6396.430176,6413.660156,6413.660156,16200.0
1952,2004-12-23,6410.299805,6455.689941,6409.290039,6441.850098,6441.850098,12000.0
1953,2004-12-24,6485.259765999999,6507.939941,6463.850098,6498.060059,6498.060059,14600.0
1954,2004-12-27,6484.839844,6566.640136999999,6469.959961,6513.029785,6513.029785,16200.0
1955,2004-12-28,6517.899902,6568.569824,6517.899902,6563.47998,6563.47998,14600.0
1956,2004-12-29,6594.390136999999,6617.149902,6552.060059,6567.939941,6567.939941,12400.0
1957,2004-12-30,6583.740234000001,6608.299805,6507.299805,6522.540039,6522.540039,13200.0
1958,2004-12-31,6541.379883,6609.779785,6541.379883,6602.689941,6602.689941,12200.0
1959,2005-01-03,6626.490234000001,6684.220215,6626.490234000001,6679.200195,6679.200195,12000.0
1960,2005-01-04,6683.560059,6696.310059,6640.899902,6651.009765999999,6651.009765999999,16600.0
1961,2005-01-05,6628.890136999999,6629.97998,6337.609863000001,6458.839844,6458.839844,24000.0
1962,2005-01-06,6447.27002,6481.22998,6325.359863000001,6367.390136999999,6367.390136999999,22200.0
1963,2005-01-07,6374.189941,6440.169922,6348.75,6420.459961,6420.459961,17800.0
1964,2005-01-10,6440.330078,6469.089844,6286.850098,6308.540039,6308.540039,13200.0
1965,2005-01-11,6317.390136999999,6329.890136999999,6208.819824,6222.870117,6222.870117,16200.0
1966,2005-01-12,6250.350098,6263.709961,6070.330078,6102.740234000001,6102.740234000001,20800.0
1967,2005-01-13,6138.049805,6242.950195,6138.049805,6221.060059,6221.060059,20200.0
1968,2005-01-14,6232.419922,6249.390136999999,6144.080078,6173.819824,6173.819824,18200.0
1969,2005-01-17,6202.740234000001,6232.970215,6087.549805,6194.069824,6194.069824,19000.0
1970,2005-01-18,6221.279785,6267.609863000001,6173.089844,6192.350098,6192.350098,21800.0
1971,2005-01-19,6211.279785,6230.620117,6160.660156,6173.319824,6173.319824,16600.0
1972,2005-01-20,6170.330078,6197.209961,6091.080078,6183.240234000001,6183.240234000001,26600.0
1973,2005-01-24,6201.600098,6215.779785,6089.52002,6106.430176,6106.430176,18000.0
1974,2005-01-25,6093.660156,6174.0,6069.330078,6162.97998,6162.97998,21400.0
1975,2005-01-27,6188.379883,6252.240234000001,6188.379883,6239.430176,6239.430176,22200.0
1976,2005-01-28,6245.259765999999,6430.720215,6245.259765999999,6419.089844,6419.089844,23600.0
1977,2005-01-31,6463.52002,6565.0,6455.549805,6555.939941,6555.939941,22000.0
1978,2005-02-01,6565.209961,6586.25,6508.990234000001,6552.470215,6552.470215,28400.0
1979,2005-02-02,6560.620117,6600.02002,6510.419922,6530.060059,6530.060059,88400.0
1980,2005-02-03,6550.75,6630.680176,6550.75,6619.970215,6619.970215,14400.0
1981,2005-02-04,6635.850098,6684.160156,6571.509765999999,6618.22998,6618.22998,16800.0
1982,2005-02-07,6652.330078,6658.330078,6514.859863000001,6535.169922,6535.169922,12400.0
1983,2005-02-08,6528.810059,6573.930176,6508.330078,6544.77002,6544.77002,12600.0
1984,2005-02-09,6556.529785,6613.540039,6553.399902,6593.529785,6593.529785,13000.0
1985,2005-02-10,6600.850098,6608.959961,6533.970215,6577.830078,6577.830078,12600.0
1986,2005-02-11,6594.319824,6640.109863000001,6594.319824,6633.759765999999,6633.759765999999,15200.0
1987,2005-02-14,6673.390136999999,6719.169922,6659.640136999999,6679.330078,6679.330078,13600.0
1988,2005-02-15,6694.790039,6694.790039,6640.430176,6670.060059,6670.060059,20800.0
1989,2005-02-16,6673.709961,6714.129883,6581.529785,6607.779785,6607.779785,14800.0
1990,2005-02-17,6598.77002,6599.47998,6533.129883,6589.290039,6589.290039,14400.0
1991,2005-02-18,6595.189941,6642.77002,6564.549805,6584.319824,6584.319824,14400.0
1992,2005-02-21,6585.879883,6602.529785,6521.069824,6534.680176,6534.680176,11800.0
1993,2005-02-22,6531.580078,6603.140136999999,6515.72998,6589.410156,6589.410156,11000.0
1994,2005-02-23,6593.850098,6607.779785,6565.419922,6582.5,6582.5,12200.0
1995,2005-02-24,6616.370117,6621.680176,6565.810059,6574.209961,6574.209961,26800.0
1996,2005-02-25,6588.290039,6622.620117,6543.910156,6569.720215,6569.720215,14400.0
1997,2005-02-28,6584.339844,6720.939941,6545.939941,6713.859863,6713.859863,23200.0
1998,2005-03-01,6725.919922,6725.919922,6628.220215,6651.080078,6651.080078,16800.0
1999,2005-03-02,6658.939941,6708.779785,6647.109863000001,6686.890136999999,6686.890136999999,26000.0
2000,2005-03-03,6700.790039,6793.240234000001,6691.180176,6784.720215,6784.720215,18200.0
2001,2005-03-04,6798.620117,6864.620117,6798.620117,6849.47998,6849.47998,18200.0
2002,2005-03-07,6863.580078,6902.490234000001,6854.959961,6878.97998,6878.97998,14600.0
2003,2005-03-08,6885.72998,6929.589844,6872.720215,6915.089844,6915.089844,15200.0
2004,2005-03-09,6895.620117,6954.859863,6843.439941,6892.819823999999,6892.819823999999,17400.0
2005,2005-03-10,6888.72998,6917.600098000001,6849.97998,6907.649901999999,6907.649901999999,27200.0
2006,2005-03-11,6921.02002,6948.540039,6839.350098000001,6853.72998,6853.72998,14200.0
2007,2005-03-14,6854.919922,6882.22998,6794.919922,6810.040039,6810.040039,124800.0
2008,2005-03-15,6815.589844,6823.459961,6730.22998,6752.450195,6752.450195,12800.0
2009,2005-03-16,6757.490234000001,6806.720215,6732.330078,6746.879883,6746.879883,13000.0
2010,2005-03-17,6719.109863,6737.290039,6642.600098,6669.52002,6669.52002,13000.0
2011,2005-03-18,6664.649902,6710.97998,6595.529785,6700.339844,6700.339844,15600.0
2012,2005-03-21,6716.410156,6734.720215,6633.52002,6656.689941,6656.689941,10000.0
2013,2005-03-22,6655.779785,6656.310059,6520.149902,6535.450195,6535.450195,13600.0
2014,2005-03-23,6533.649902,6568.200195,6435.819824,6454.459961,6454.459961,23400.0
2015,2005-03-24,6456.02002,6514.72998,6412.890136999999,6442.870117,6442.870117,17200.0
2016,2005-03-28,6471.470215,6555.100098,6471.470215,6510.740234000001,6510.740234000001,11600.0
2017,2005-03-29,6512.97998,6512.97998,6326.72998,6367.859863000001,6367.859863000001,14400.0
2018,2005-03-30,6371.399902,6400.069824,6321.310059,6381.399902,6381.399902,14600.0
2019,2005-03-31,6404.779785,6509.02002,6404.779785,6492.819824,6492.819824,13400.0
2020,2005-04-01,6506.600098,6618.080078,6468.52002,6605.040039,6605.040039,11400.0
2021,2005-04-04,6616.830078,6649.419922,6586.25,6604.419922,6604.419922,11200.0
2022,2005-04-05,6611.529785,6621.910156,6532.939941,6550.290039,6550.290039,12200.0
2023,2005-04-06,6555.919922,6617.069824,6551.680176,6606.410156,6606.410156,12200.0
2024,2005-04-07,6629.120117,6644.689941,6530.970215,6545.640136999999,6545.640136999999,11000.0
2025,2005-04-08,6544.810059,6560.879883,6456.839844,6479.540039,6479.540039,11400.0
2026,2005-04-11,6426.209961,6444.330078,6382.129883,6397.52002,6397.52002,9000.0
2027,2005-04-12,6407.390136999999,6472.040039,6404.350098,6464.609863000001,6464.609863000001,8800.0
2028,2005-04-13,6466.919922,6515.819824,6449.330078,6467.919922,6467.919922,13600.0
2029,2005-04-15,6339.72998,6339.72998,6232.370117,6248.339844,6248.339844,14000.0
2030,2005-04-18,6220.97998,6220.97998,6118.419922,6156.779785,6156.779785,12800.0
2031,2005-04-19,6181.390136999999,6269.75,6121.419922,6134.859863000001,6134.859863000001,13800.0
2032,2005-04-20,6169.830078,6259.279785,6151.259765999999,6243.740234000001,6243.740234000001,16200.0
2033,2005-04-21,6249.290039,6305.879883,6174.299805,6299.200195,6299.200195,14600.0
2034,2005-04-22,6329.850098,6374.029785,6302.859863000001,6346.569824,6346.569824,12800.0
2035,2005-04-25,6338.669922,6391.72998,6308.47998,6377.850098,6377.850098,11000.0
2036,2005-04-26,6374.279785,6377.540039,6323.529785,6339.97998,6339.97998,8800.0
2037,2005-04-27,6323.899902,6357.560059,6258.069824,6278.5,6278.5,14000.0
2038,2005-04-28,6271.609863000001,6292.910156,6233.290039,6284.200195,6284.200195,14800.0
2039,2005-04-29,6283.069824,6288.439941,6138.470215,6154.439941,6154.439941,14000.0
2040,2005-05-02,6183.069824,6223.779785,6141.370117,6195.149902,6195.149902,12200.0
2041,2005-05-03,6200.390136999999,6246.240234000001,6189.160156,6216.77002,6216.77002,12600.0
2042,2005-05-04,6218.950195,6294.850098,6218.950195,6289.549805,6289.549805,9600.0
2043,2005-05-05,6322.02002,6391.319824,6322.02002,6359.649902,6359.649902,9800.0
2044,2005-05-06,6367.25,6402.350098,6334.009765999999,6388.47998,6388.47998,13800.0
2045,2005-05-09,6391.799805,6486.069824,6391.799805,6481.350098,6481.350098,11600.0
2046,2005-05-10,6486.080078,6494.910156,6439.689941,6454.709961,6454.709961,12600.0
2047,2005-05-11,6420.25,6454.410156,6380.759765999999,6445.129883,6445.129883,10600.0
2048,2005-05-12,6442.859863000001,6482.390136999999,6432.169922,6456.819824,6456.819824,10000.0
2049,2005-05-13,6447.720215,6462.850098,6418.779785,6451.540039,6451.540039,29000.0
2050,2005-05-16,6456.970215,6532.149902,6456.970215,6528.029785,6528.029785,8400.0
2051,2005-05-17,6545.220215,6568.609863000001,6450.859863000001,6466.0,6466.0,11800.0
2052,2005-05-18,6457.370117,6457.370117,6380.529785,6447.0,6447.0,14800.0
2053,2005-05-19,6461.069824,6537.740234000001,6460.240234000001,6478.939941,6478.939941,11400.0
2054,2005-05-20,6462.160156,6512.959961,6438.600098,6499.5,6499.5,11400.0
2055,2005-05-23,6504.490234000001,6549.569824,6499.209961,6539.830078,6539.830078,8200.0
2056,2005-05-24,6563.02002,6579.049805,6522.799805,6565.370117,6565.370117,10400.0
2057,2005-05-25,6566.839844,6612.25,6537.609863000001,6597.600098,6597.600098,10800.0
2058,2005-05-26,6599.27002,6685.330078,6587.569824,6670.779785,6670.779785,13800.0
2059,2005-05-27,6689.560059,6772.740234000001,6689.140136999999,6707.720215,6707.720215,15400.0
2060,2005-05-30,6697.149902,6724.990234000001,6642.609863000001,6663.549805,6663.549805,9600.0
2061,2005-05-31,6666.169922,6721.609863,6647.700195,6715.109863,6715.109863,8600.0
2062,2005-06-01,6729.390137,6763.279785,6710.370117,6729.899901999999,6729.899901999999,9800.0
2063,2005-06-02,6733.459961,6756.620117,6647.359863000001,6655.560059,6655.560059,9400.0
2064,2005-06-03,6664.97998,6761.129883,6647.689941,6748.850098000001,6748.850098000001,12200.0
2065,2005-06-06,6747.200195,6813.910156,6740.629883,6758.189941,6758.189941,9800.0
2066,2005-06-07,6756.600098000001,6795.029785,6737.089844,6781.25,6781.25,8400.0
2067,2005-06-08,6768.200195,6862.830078,6768.200195,6858.240234000001,6858.240234000001,10000.0
2068,2005-06-09,6858.700195,6862.790039,6813.200195,6832.529785,6832.529785,14600.0
